ID YR MO DY HR MIN SEC latitude longitude DEPTH rms nPh Gap
226200413 2022 9 19 22 32 36.250018 45.934821 -130.014793 -0.01125 0.46675 10 148.983
226300000 2022 9 20 0 0 10.253342 45.954751 -130.04837 0.2475 0.377212 11 244.767
226300002 2022 9 20 0 30 42.872949 45.965875 -129.995746 -0.4425 0.321629 7 183.598
226300004 2022 9 20 1 4 2.492918 45.934357 -130.001648 -0.4425 0.442708 11 124.431
226300008 2022 9 20 1 36 58.529699 45.921843 -129.990474 4.07125 0.352939 17 100.653
226300012 2022 9 20 2 10 15.753102 45.92277 -129.993393 4.07125 0.315781 17 164.509
226300013 2022 9 20 2 10 27.299067 45.926941 -130.040607 0.5925 0.440152 11 201.394
226300017 2022 9 20 3 0 9.840998 45.92555 -129.977809 -0.01125 0.332335 7 288.214
226300022 2022 9 20 3 43 50.982328 45.921379 -129.991935 -0.4425 0.41858 8 274.231
226300024 2022 9 20 3 51 51.698454 45.966338 -130.022539 0.10375 0.464356 11 83.3002
226300026 2022 9 20 3 57 1.418158 45.949652 -130.039122 0.44875 0.482762 8 117.011
226300031 2022 9 20 8 32 6.889647 45.906547 -129.978338 -0.3275 0.349208 9 211.33
226300040 2022 9 20 9 12 18.621034 45.978389 -130.000108 1.65625 0.207394 25 85.3316
226300046 2022 9 20 10 23 59.945543 45.911645 -129.972 -0.35625 0.375298 9 157.926
226300051 2022 9 20 11 56 2.527684 46.034937 -129.905377 -0.47125 0.351085 9 302.462
226300058 2022 9 20 15 16 16.520611 45.996698 -130.023228 1.03813 0.198321 31 75.5366
226300059 2022 9 20 16 10 28.096823 45.923465 -129.995095 1.15313 0.168894 38 66.5586
226300060 2022 9 20 16 12 6.601583 45.92277 -129.994366 1.59875 0.118321 15 68.6303
226300061 2022 9 20 16 13 2.854381 45.92277 -129.992419 1.25375 0.0837261 27 68.9484
226300062 2022 9 20 16 17 22.379435 45.92277 -129.992419 1.19625 0.143825 26 68.9484
226300063 2022 9 20 16 23 11.456822 45.923696 -129.993391 1.77125 0.112367 22 66.2919
226300064 2022 9 20 16 29 17.17587 45.92277 -129.992419 1.36875 0.0868241 18 131.212
226300065 2022 9 20 16 34 29.608827 45.923928 -129.994121 1.23938 0.178477 37 65.574
226300067 2022 9 20 17 23 36.63937 46.0062 -130.004933 1.08125 0.369728 8 180.933
226300068 2022 9 20 17 25 43.529666 45.991368 -130.022504 1.19625 0.198272 11 88.1253
226300069 2022 9 20 17 26 13.628564 45.971901 -130.044944 0.79375 0.4319 12 140.522
226300070 2022 9 20 17 43 12.779567 45.980244 -130.04591 0.96625 0.361833 14 117.877
226300071 2022 9 20 17 45 7.89293 45.986733 -130.043954 0.79375 0.313665 11 93.2083
226300072 2022 9 20 18 1 56.674958 45.949189 -129.993829 -0.4425 0.337375 7 197.519
226300073 2022 9 20 18 6 0.457398 45.962167 -130.009393 0.3625 0.360428 8 118.577
226300074 2022 9 20 18 10 45.198522 45.923001 -129.993636 1.23938 0.192691 40 68.143
226300076 2022 9 20 18 19 24.401326 45.923696 -129.991444 1.36875 0.100732 23 127.53
226300079 2022 9 20 23 7 16.799453 45.967729 -130.007435 -0.0975 0.492532 10 232.605
226300105 2022 9 20 23 39 13.202651 45.971437 -130.00548 -0.4425 0.430662 12 112.112
226300118 2022 9 20 23 52 12.462802 45.968193 -130.004998 -0.35625 0.381404 14 228.902
226400003 2022 9 21 0 3 11.361431 45.968193 -130.0011 -0.41375 0.33849 15 199.321
226400017 2022 9 21 0 17 36.428628 45.99971 -130.027367 1.65625 0.126542 11 93.0171
226400041 2022 9 21 0 39 8.577631 45.960313 -130.034726 -0.4425 0.432192 8 101.948
226400069 2022 9 21 1 7 5.122852 46.000638 -130.030291 0.10375 0.461529 13 224.419
226400132 2022 9 21 2 9 59.033014 45.919525 -129.974415 0.9375 0.493245 7 195.451
226400156 2022 9 21 2 45 56.413043 45.989977 -129.999599 1.2825 0.389759 9 228.088
226400163 2022 9 21 2 54 55.765375 45.983256 -130.014475 0.060625 0.398631 11 219.715
226400166 2022 9 21 3 4 54.74588 45.989514 -130.016658 -0.47125 0.375331 9 199.785
226400182 2022 9 21 3 32 54.131082 45.973754 -130.030325 -0.47125 0.487871 12 166.979
226400188 2022 9 21 3 39 52.247131 45.941773 -129.966574 -0.4425 0.477511 8 249.195
226400208 2022 9 21 4 14 35.717327 45.943627 -129.968517 -0.3275 0.287308 9 261.453
226400214 2022 9 21 4 19 14.014741 45.974682 -129.977701 -0.01125 0.393316 11 198.845
226400222 2022 9 21 4 28 47.348492 45.976536 -129.981595 0.56375 0.44198 12 205.667
226400229 2022 9 21 4 34 17.431272 46.021495 -129.970283 0.0175 0.450103 12 276.697
226400237 2022 9 21 4 43 47.78442 45.947335 -129.978248 0.2475 0.360605 7 182.308
226400240 2022 9 21 4 45 46.079464 45.921379 -129.956887 1.1675 0.497321 11 236.207
226400258 2022 9 21 4 59 43.807275 45.979317 -130.016674 0.56375 0.364192 11 205.978
226400262 2022 9 21 5 4 20.140653 45.984415 -130.019103 0.7075 0.42119 9 222.809
226400276 2022 9 21 5 17 44.159911 45.975145 -129.980136 0.4775 0.448857 8 143.006
226400311 2022 9 21 5 55 5.390611 45.924624 -129.990468 1.31125 0.123815 14 78.7596
226400321 2022 9 21 6 7 49.427148 45.988123 -129.956715 0.1325 0.467583 10 290.472
226400343 2022 9 21 6 41 52.347179 46.001101 -129.999579 1.1675 0.461201 10 274.947
226400345 2022 9 21 6 45 52.54369 45.974682 -129.977701 -0.06875 0.354953 10 249.514
226400349 2022 9 21 6 52 53.452506 45.975145 -129.978187 0.0175 0.468298 12 243.138
226400363 2022 9 21 8 13 0.920425 45.978853 -130.019111 0.8225 0.464211 9 200.951
226400376 2022 9 21 8 48 1.129048 45.976999 -129.966489 0.1325 0.486245 10 261.165
226400377 2022 9 21 8 49 1.304184 46.004809 -130.003473 0.5925 0.43773 13 265.203
226400382 2022 9 21 8 54 0.92788 45.960313 -129.948993 0.0175 0.484323 9 264.192
226400398 2022 9 21 9 24 59.827475 46.002955 -130.011276 0.8225 0.39564 9 246.833
226400402 2022 9 21 9 33 0.43463 45.984415 -129.999609 0.9375 0.437183 9 129.183
226400408 2022 9 21 9 53 22.137209 46.000638 -130.025416 1.36875 0.251586 21 126.902
226400412 2022 9 21 10 20 59.681627 45.969119 -130.030331 -0.41375 0.414056 7 133.184
226400426 2022 9 21 11 12 56.623109 46.003419 -130.026388 -0.47125 0.450973 7 292.629
226400428 2022 9 21 11 22 57.316101 45.988123 -130.034693 0.7075 0.454604 10 166.914
226400434 2022 9 21 11 41 46.093517 46.004345 -130.027361 1.54125 0.299071 10 182.412
226400435 2022 9 21 11 48 38.65341 46.005273 -130.024435 1.25375 0.498178 13 178.07
226400436 2022 9 21 11 50 56.494548 45.976999 -130.050299 4.0425 0.443539 11 132.634
226400439 2022 9 21 11 59 25.927852 45.945481 -129.993836 2.0875 0.197074 11 153.711
226400441 2022 9 21 12 1 53.918243 46.005273 -130.02736 1.31125 0.275551 11 185.884
226400443 2022 9 21 12 5 56.442281 45.989977 -130.050287 0.2475 0.465948 10 285.346
226400446 2022 9 21 12 10 31.888812 45.938529 -130.00018 0.44875 0.208835 17 95.5671
226400452 2022 9 21 12 18 33.813376 45.926478 -129.987544 1.25375 0.088703 21 111.265
226400458 2022 9 21 12 23 43.894919 45.929259 -129.985591 0.96625 0.125571 11 117.389
226400468 2022 9 21 12 40 4.10414 45.920915 -129.990476 2.34625 0.240331 14 78.5806
226400471 2022 9 21 12 42 55.040638 45.987659 -130.00399 -0.35625 0.294032 10 284.827
226400485 2022 9 21 13 16 54.929462 45.984415 -130.019103 1.0525 0.496289 12 227.666
226400486 2022 9 21 13 24 8.499472 45.917671 -129.982207 -0.2125 0.241967 9 204.978
226400489 2022 9 21 13 39 54.636289 45.971437 -129.991838 1.0525 0.407383 10 200.116
226400492 2022 9 21 13 49 55.151126 45.958459 -130.050315 0.4775 0.49257 8 191.428
226400498 2022 9 21 14 6 54.384211 45.988587 -130.046877 0.33375 0.482749 12 127.018
226400502 2022 9 21 14 9 46.355824 45.912109 -130.023102 -0.4425 0.420497 7 218.875
226400507 2022 9 21 14 24 52.088336 46.001101 -130.022978 0.3625 0.430751 10 245.904
226400512 2022 9 21 14 29 52.481586 45.99971 -130.034192 0.21875 0.441378 15 183.589
226400514 2022 9 21 14 31 53.006642 45.995075 -130.027373 0.50625 0.457838 15 234.503
226400515 2022 9 21 14 33 53.341333 45.983024 -130.014719 -0.01125 0.445873 14 178.162
226400516 2022 9 21 14 34 52.951287 45.992294 -130.035176 0.67875 0.437097 13 233.741
226400518 2022 9 21 14 38 53.067978 45.983256 -130.014475 0.060625 0.498923 16 219.715
226400519 2022 9 21 14 40 53.170212 45.986269 -130.015201 0.0175 0.304708 9 229.908
226400525 2022 9 21 14 46 53.057059 46.000638 -130.025416 -0.06875 0.47635 15 218.769
226400526 2022 9 21 14 47 53.286723 45.989514 -130.00886 1.65625 0.468342 12 249.993
226400528 2022 9 21 14 49 53.772829 45.99044 -130.042001 0.62125 0.412715 13 246.146
226400531 2022 9 21 14 51 53.587255 45.982098 -130.010822 0.44875 0.305357 9 218.615
226400532 2022 9 21 14 52 54.122314 45.976999 -130.007419 0.3625 0.398668 14 183.028
226400538 2022 9 21 14 58 53.640507 46.000638 -130.025416 0.21875 0.447101 15 199.056
226400542 2022 9 21 15 2 53.744411 45.99971 -130.027367 0.33375 0.49849 14 201.649
226400545 2022 9 21 15 6 54.013562 45.985805 -130.019588 0.27625 0.488264 14 208.712
226400547 2022 9 21 15 8 53.751296 45.988587 -130.009837 1.25375 0.44989 16 212.309
226400548 2022 9 21 15 9 5.834767 45.867613 -130.04067 -0.4425 0.263823 6 325.263
226400549 2022 9 21 15 9 10.165657 45.928331 -129.988514 0.90875 0.284838 17 90.6906
226400555 2022 9 21 17 29 54.020685 45.994149 -130.017626 1.88625 0.18545 17 75.45
226400556 2022 9 21 17 30 5.754496 46.000638 -130.013717 1.94375 0.17498 11 107.228
226400557 2022 9 21 18 23 52.72556 45.911645 -130.029429 -0.29875 0.36127 9 309.717
226400560 2022 9 21 18 48 47.729214 45.956142 -130.035218 1.94375 0.324696 11 140.834
226400562 2022 9 21 20 3 17.562803 46.000638 -130.027366 1.42625 0.193992 14 129.761
226400565 2022 9 21 20 37 23.565789 45.924624 -129.987548 1.31125 0.0844977 13 128.887
226400571 2022 9 21 22 22 59.202414 46.0062 -130.025409 1.59875 0.163888 9 184.204
226400572 2022 9 21 22 23 54.161192 45.850927 -130.099028 -0.4425 0.449729 8 342.505
226500000 2022 9 22 0 14 16.789325 45.954751 -130.009405 0.1325 0.452012 9 146.018
226500006 2022 9 22 0 32 42.105803 45.988587 -130.048826 -0.01125 0.424721 7 252.011
226500009 2022 9 22 2 0 50.236074 45.955215 -130.043012 1.31125 0.212343 16 159.592
226500010 2022 9 22 2 5 45.657354 45.957068 -130.037165 1.82875 0.279566 19 116.552
226500011 2022 9 22 2 9 59.17989 45.95985 -129.987476 1.36875 0.149661 12 94.4167
226500018 2022 9 22 4 14 7.494809 45.971437 -130.099026 1.8575 0.368383 6 306.064
226500021 2022 9 22 4 35 11.450418 45.964021 -129.950931 1.9725 0.448196 9 258.301
226500025 2022 9 22 6 5 8.21047 45.921843 -129.979765 4.07125 0.118337 16 193.245
226500031 2022 9 22 9 43 43.835317 45.998784 -130.023469 1.19625 0.208595 23 96.8082
226500033 2022 9 22 11 34 8.775024 45.908401 -129.978334 1.0525 0.349912 9 150.412
226500034 2022 9 22 11 40 41.230797 46.008054 -130.029307 1.48375 0.146609 12 201.378
226500035 2022 9 22 14 4 4.038176 46.000638 -130.027366 1.31125 0.33334 22 129.761
226500037 2022 9 22 14 42 55.815203 45.995539 -129.906003 0.2475 0.176821 16 278.355
226500039 2022 9 22 14 57 18.324533 46.001565 -130.027365 1.19625 0.175013 24 166.226
226500040 2022 9 22 14 59 1.052757 46.002492 -130.027364 1.42625 0.183582 13 175.453
226500041 2022 9 22 15 52 17.319894 45.910719 -129.990496 1.48375 0.265492 11 197.809
226500042 2022 9 22 15 53 39.416346 45.9135 -129.995357 0.79375 0.15586 14 167.486
226500043 2022 9 22 15 53 44.969504 45.911645 -129.993414 2.00125 0.245465 14 182.872
226500044 2022 9 22 15 57 33.310802 45.910719 -129.989522 1.19625 0.151717 17 126.339
226500045 2022 9 22 16 2 37.712927 45.911645 -129.992441 1.13875 0.108541 16 186.548
226500046 2022 9 22 16 5 27.888521 45.910719 -129.992443 1.25375 0.0714217 12 190.617
226500047 2022 9 22 16 6 6.135211 45.911645 -129.990494 1.31125 0.104405 22 119.266
226500048 2022 9 22 16 12 59.796956 45.9135 -129.995357 1.42625 0.129945 16 103.149
226500049 2022 9 22 16 17 10.325401 45.910255 -129.99001 1.1675 0.229676 19 129.126
226500050 2022 9 22 16 17 17.337484 45.907242 -129.971767 0.089375 0.282991 12 239.437
226500052 2022 9 22 16 23 34.303868 45.912573 -129.991466 1.02375 0.209139 12 112.66
226500053 2022 9 22 16 25 38.403469 45.92555 -129.997282 1.42625 0.225592 14 111.318
226500054 2022 9 22 16 26 15.752317 45.920915 -129.992423 1.19625 0.110423 28 74.6331
226500057 2022 9 22 17 21 19.547029 45.911645 -129.991467 1.25375 0.0703629 11 190.201
226500058 2022 9 22 17 25 35.064943 45.911645 -129.993414 1.19625 0.21996 12 115.981
226500059 2022 9 22 17 33 46.59293 45.911645 -129.992441 1.13875 0.0874363 14 117.24
226500060 2022 9 22 20 14 16.421256 45.921843 -129.993395 1.19625 0.105586 14 134.18
226500061 2022 9 22 20 35 36.327658 46.000638 -130.028341 1.48375 0.13213 15 131.566
226500062 2022 9 22 20 58 18.459081 45.921843 -129.993395 1.59875 0.112023 12 71.5417
226500063 2022 9 22 21 30 4.207747 45.917671 -129.993889 2.5475 0.313782 13 87.679
226500065 2022 9 22 23 56 13.056607 46.005273 -130.024435 1.25375 0.171658 9 178.07
226600000 2022 9 23 5 32 43.961188 46.000869 -130.029072 0.175625 0.287949 10 173.797
226600001 2022 9 23 8 7 20.872389 45.924624 -129.988521 1.31125 0.0924319 15 63.4736
226600005 2022 9 23 13 0 18.198643 45.921843 -129.973923 1.71375 0.0782119 20 149.91
226600007 2022 9 23 13 43 35.892865 45.923696 -130.008969 2.46125 0.204309 15 117.888
226600009 2022 9 23 13 54 29.685103 45.99693 -130.030296 1.25375 0.0804869 14 134.078
226600011 2022 9 23 14 3 14.486474 45.924624 -130.007993 1.19625 0.239333 19 109.059
226600016 2022 9 23 16 39 51.322982 45.997857 -130.030295 0.90875 0.166727 20 140.491
226700000 2022 9 24 0 28 10.076233 46.002492 -130.024439 1.48375 0.196923 11 157.3
226700001 2022 9 24 1 23 44.173157 45.951507 -130.023534 1.31125 0.202668 42 82.121
226700002 2022 9 24 5 2 43.811761 46.003419 -130.030288 1.54125 0.230955 10 186.793
226700004 2022 9 24 5 17 8.491338 46.034937 -130.028297 -0.47125 0.38172 11 294.165
226700005 2022 9 24 6 21 37.486544 45.943164 -130.026468 1.36875 0.121843 23 144.663
226700006 2022 9 24 7 40 27.541175 45.923696 -129.989497 1.25375 0.151231 16 66.0877
226700008 2022 9 24 8 40 0.872349 45.864369 -130.099514 -0.47125 0.410624 12 312.71
226700009 2022 9 24 9 22 47.755643 46.000638 -130.027366 1.19625 0.32102 16 129.761
226700010 2022 9 24 10 30 50.663204 46.004345 -130.017611 3.38125 0.321054 11 144.219
226700012 2022 9 24 10 50 3.468186 45.963558 -129.996237 1.48375 0.213813 23 81.3346
226700015 2022 9 24 14 16 17.839806 45.958922 -130.037163 1.31125 0.264665 21 179.143
226700016 2022 9 24 14 40 39.773777 45.953361 -130.045936 1.71375 0.300704 15 195.289
226700017 2022 9 24 14 44 14.430419 45.957068 -130.033268 1.36875 0.155275 11 94.6563
226700018 2022 9 24 14 47 12.720144 45.952433 -130.049834 1.31125 0.119354 9 207.705
226700025 2022 9 24 21 15 59.511728 45.960777 -129.976757 1.31125 0.424873 11 110.531
226700027 2022 9 24 22 26 57.297147 45.995075 -130.023474 1.25375 0.180582 13 74.1592
226800001 2022 9 25 3 12 14.379601 45.924624 -129.986574 1.08125 0.175529 20 131.121
226800002 2022 9 25 6 36 46.039561 45.998552 -130.025663 1.15313 0.170447 37 84.4174
226800004 2022 9 25 6 36 54.446247 45.99971 -130.026392 1.65625 0.219865 17 101.938
226800005 2022 9 25 6 37 6.421951 45.998552 -130.025175 1.18188 0.162184 40 87.3002
226800006 2022 9 25 6 37 30.590499 46.000638 -130.025416 1.59875 0.214051 11 126.902
226800007 2022 9 25 6 37 42.264623 46.000638 -130.027366 1.31125 0.158149 12 129.761
226800008 2022 9 25 6 37 42.65668 45.989514 -130.009835 1.13875 0.132895 24 219.756
226800009 2022 9 25 6 37 53.864842 45.998088 -130.024689 1.29688 0.181816 29 83.6126
226800011 2022 9 25 6 38 12.373742 46.001565 -130.02834 1.48375 0.24388 13 174.526
226800012 2022 9 25 6 38 42.886533 46.001565 -130.02639 1.42625 0.195627 16 154.634
226800014 2022 9 25 6 43 29.6118 45.99693 -130.030296 1.36875 0.370187 12 134.078
226800015 2022 9 25 7 45 26.595552 46.008054 -130.028332 0.62125 0.368329 24 198.917
226800016 2022 9 25 7 51 22.234699 46.000638 -130.027366 1.42625 0.153391 12 129.761
226800017 2022 9 25 9 59 43.213663 45.921843 -129.987553 1.31125 0.116849 18 81.866
226800018 2022 9 25 10 49 50.573751 45.940382 -129.991411 1.25375 0.201647 26 38.5338
226800024 2022 9 25 22 32 13.121932 45.996698 -130.02469 1.15313 0.190967 23 76.8283
226900000 2022 9 26 1 8 8.5834 45.864369 -130.099514 0.27625 0.457939 14 312.71
226900001 2022 9 26 2 43 42.888576 45.919061 -130.037208 0.33375 0.478121 12 220.813
226900002 2022 9 26 10 18 37.418291 45.982098 -130.040061 1.25375 0.114352 16 139.788
226900003 2022 9 26 10 44 21.5525 46.034473 -129.976105 3.3525 0.310598 16 292.874
226900005 2022 9 26 10 58 31.543087 46.002955 -130.022976 -0.4425 0.495827 7 248.119
226900006 2022 9 26 11 1 21.612172 46.034473 -129.954643 -0.4425 0.279239 15 290.672
226900007 2022 9 26 11 12 22.346121 46.034473 -129.96635 3.5825 0.175202 14 290.402
226900008 2022 9 26 11 25 19.13623 46.001101 -130.013229 0.9375 0.333026 10 225.256
226900009 2022 9 26 11 29 19.047277 46.028911 -129.983922 -0.4425 0.452624 11 283.712
226900010 2022 9 26 11 30 58.684322 46.034473 -129.972203 3.6975 0.379755 11 291.493
226900011 2022 9 26 11 32 11.284883 46.017787 -129.985895 1.7425 0.261546 13 239.939
226900014 2022 9 26 13 55 28.49885 46.002492 -130.020539 1.31125 0.350741 19 157.386
226900015 2022 9 26 13 55 53.402452 46.002492 -130.021514 1.31125 0.208953 13 142.75
226900018 2022 9 26 17 40 28.042801 45.995075 -130.029323 1.19625 0.13492 14 115.976
226900019 2022 9 26 17 45 21.974463 45.996003 -130.028347 1.31125 0.0880362 12 109.702
226900021 2022 9 26 20 34 45.78973 45.989514 -130.003987 0.96625 0.298272 9 178.943
226900022 2022 9 26 20 35 48.985444 45.943164 -130.031337 3.72625 0.369145 12 152.458
227000001 2022 9 27 1 28 47.823266 45.996698 -130.022741 1.03813 0.218241 29 77.0855
227000003 2022 9 27 4 46 10.403007 46.00898 -130.02443 1.19625 0.47236 11 192.534
227000007 2022 9 27 6 20 31.021004 45.982561 -130.021055 -0.0975 0.457442 7 241.192
227000008 2022 9 27 6 24 36.631276 45.947335 -129.974352 -0.3275 0.40517 10 214.925
227000014 2022 9 27 7 34 27.056085 45.989514 -130.006911 1.36875 0.146131 14 125.271
227000016 2022 9 27 8 11 15.262102 45.92277 -129.985604 1.31125 0.177906 13 86.0292
227000023 2022 9 27 13 36 4.928183 45.915817 -130.017256 0.7075 0.363799 12 283.775
227000025 2022 9 27 13 36 23.964825 45.919061 -130.008976 0.73625 0.314776 13 196.23
227000027 2022 9 27 17 18 56.38576 45.917208 -129.997297 1.08125 0.119247 26 84.8118
227000031 2022 9 27 18 52 59.421868 45.966338 -129.996232 1.36875 0.141355 13 140.926
227000032 2022 9 27 18 53 16.408165 45.926478 -130.060567 0.79375 0.37852 12 232.631
227000045 2022 9 27 23 7 27.993896 45.95591 -129.991137 1.84313 0.131546 35 54.9214
227000046 2022 9 27 23 9 37.143075 45.956373 -129.990649 1.78563 0.128621 37 56.0184
227000047 2022 9 27 23 10 16.987646 45.95591 -129.988702 0.520625 0.438103 36 58.7483
227000048 2022 9 27 23 11 22.559302 45.956142 -129.990406 1.71375 0.142491 37 56.2285
227000049 2022 9 27 23 13 7.278652 45.957068 -129.988456 1.31125 0.065775 18 96.3902
227100003 2022 9 28 1 43 47.972571 45.92555 -129.988519 1.42625 0.181237 17 70.8589
227100006 2022 9 28 4 6 10.95155 45.926478 -129.990465 1.42625 0.0868659 19 109.205
227100007 2022 9 28 4 55 0.896214 45.95985 -129.990399 1.94375 0.167196 37 113.393
227100008 2022 9 28 4 55 10.98505 45.960777 -129.988448 1.48375 0.101242 16 123.362
227100010 2022 9 28 4 56 8.542528 45.95985 -129.989425 1.54125 0.0626856 18 117.963
227100011 2022 9 28 4 56 18.75887 45.960777 -129.958247 0.90875 0.466731 9 139.617
227100012 2022 9 28 4 56 21.663582 45.960777 -129.989423 1.59875 0.053211 14 118.583
227100013 2022 9 28 4 56 38.028362 45.95985 -129.989425 1.31125 0.15726 19 96.3513
227100014 2022 9 28 4 56 50.45515 45.95985 -129.990399 1.82875 0.123271 33 113.393
227100015 2022 9 28 4 56 58.474668 45.960777 -129.989423 1.48375 0.0620998 17 118.583
227100016 2022 9 28 4 57 13.423654 45.960545 -129.993077 1.78563 0.179405 36 53.2751
227100017 2022 9 28 4 57 18.26048 45.962167 -129.991856 2.6625 0.401384 14 109.572
227100018 2022 9 28 4 57 21.758438 45.959618 -129.99113 1.84313 0.139539 35 56.8552
227100020 2022 9 28 4 58 24.127787 45.95985 -129.98845 1.42625 0.0678176 18 122.773
227100021 2022 9 28 4 58 41.928199 45.95985 -129.98845 1.54125 0.150732 30 62.4147
227100022 2022 9 28 4 58 45.012702 45.960777 -129.988448 1.71375 0.0829117 21 123.362
